age,income_level,fico_score,delinquency_status,charge_off_status,number_of_credit_applications,debt_to_income_ratio,payment_methods_high_risk,max_balance,avg_balance_last_12months,number_of_delinquent_accounts,number_of_defaulted_accounts,new_accounts_opened_last_12months,multiple_applications_short_time_period,unusual_submission_pattern,applications_submitted_during_odd_hours,watchlist_blacklist_flag,public_records_flag,location_encoded,occupation_encoded,days_since_recent_trade,time_between_account_open_and_trade,credit_history_length
36,15862,442.0,113,1,4,1.874943700599897,0,24909.685866816064,12736.309723848466,442.0,2,3,1,1,0,0,0,0.2851123595505618,0.27217125382262997,245,1318,3029
47,66742,795.0,0,0,1,0.7526159486659111,0,63894.22854473611,47899.910633520936,795.0,0,0,0,0,1,0,0,0.26406926406926406,0.24472573839662448,274,624,2521
24,8023,340.0,91,1,7,1.6342738475707794,0,48416.35147044414,20754.85151479496,340.0,1,3,0,1,0,0,1,0.28593272171253825,0.2669649515287099,67,279,1589
27,55896,484.0,33,0,3,3.030230321482436,0,43723.76713340559,19968.127953388022,484.0,2,3,0,0,0,0,0,0.28593272171253825,0.24472573839662448,147,1574,3405
58,16308,504.0,97,1,1,2.883376700485332,1,11009.30115057291,4450.002910236381,504.0,1,2,0,0,1,0,1,0.26436781609195403,0.27217125382262997,218,808,1631
49,6789,376.0,56,0,2,2.563554182259298,1,25238.851281670766,16815.16454588482,376.0,1,3,0,1,0,0,0,0.24653739612188366,0.25905511811023624,208,636,1980
51,58182,559.0,0,0,1,2.0572651631501677,0,43479.66648716323,28484.415881690136,559.0,0,1,1,0,1,0,0,0.2851123595505618,0.25620655412115195,249,1347,3274
45,3606,597.0,0,0,1,2.0059455565336664,0,98374.32836857696,61565.00598096787,597.0,0,1,0,0,1,0,0,0.24653739612188366,0.25905511811023624,64,632,490
32,4990,779.0,0,0,1,1.942612328667268,0,61428.096867656524,53801.62604134652,779.0,0,0,0,0,0,0,0,0.26436781609195403,0.2669649515287099,265,1276,3159
47,55728,676.0,0,0,1,1.1265424310721364,1,70705.73869487378,33638.20819360806,676.0,0,0,0,1,0,0,0,0.24617524339360222,0.25620655412115195,283,912,2930
54,53184,445.0,5,0,1,1.4538891975571704,1,81501.60474773761,55369.01378472463,445.0,2,4,0,0,1,0,0,0.28593272171253825,0.26944757609921083,175,242,2445
46,41700,527.0,38,0,1,1.9589542396678767,0,39084.4244,21462.926384843533,527.0,1,1,1,1,0,0,1,0.2649930264993027,0.25620655412115195,347,830,231
39,16595,415.0,99,1,2,2.252710673,1,46517.54664559844,18840.523249795424,415.0,2,4,1,0,1,0,0,0.24617524339360222,0.27217125382262997,289,359,2367
21,16674,773.0,0,0,1,1.2478020972835622,0,78390.87682000431,61562.28894023069,773.0,0,3,0,0,1,0,1,0.25770308123249297,0.27217125382262997,164,1686,2982
37,27538,519.0,0,0,1,0.5208445305187365,0,74408.93059279458,50104.48766,519.0,0,1,0,0,0,0,0,0.26406926406926406,0.25620655412115195,307,473,3088
49,5109,806.0,0,1,1,0.972004841,1,91381.69873685656,69778.33210187178,806.0,0,0,0,0,0,0,0,0.28593272171253825,0.2669649515287099,291,1158,2470
53,6528,725.0,0,0,1,1.3759230136391294,0,36987.76571123446,27372.01965334732,725.0,0,0,0,0,0,0,0,0.2649930264993027,0.25905511811023624,390,-216,3086
67,7370,804.0,0,0,1,1.2445290304322196,0,17783.003076355995,15865.131239153689,804.0,0,0,0,0,0,0,0,0.26406926406926406,0.24472573839662448,289,484,1964
21,7250,343.0,111,1,3,1.4122439976267984,1,1083.5871446565072,481.9618027,343.0,2,3,1,1,1,0,0,0.28593272171253825,0.2669649515287099,254,1517,1771
44,9615,480.0,0,0,1,1.3983449498426863,1,98549.19430742283,81336.77916325389,480.0,1,4,1,1,0,0,0,0.2649930264993027,0.25905511811023624,215,848,731
34,4518,393.0,114,1,3,2.405814453624186,1,46757.34612698796,20179.60103146714,393.0,2,4,1,1,1,0,1,0.28593272171253825,0.2669649515287099,372,203,1539
29,20206,643.0,0,0,1,1.311912704410669,0,16697.58523749236,12803.28766122424,643.0,0,0,0,0,0,1,0,0.2851123595505618,0.26944757609921083,237,1273,108
39,4819,417.0,0,0,1,1.3062204679205245,0,51778.64719541265,32078.380856215263,417.0,1,4,1,1,1,0,0,0.24617524339360222,0.25905511811023624,123,-54,538
34,9898,448.0,118,1,9,3.1045244484961008,0,23308.896667927755,33638.20819360806,448.0,2,3,0,1,1,0,1,0.2411674347158218,0.2617283950617284,87,122,185
27,20964,633.0,0,0,1,0.8576281716389439,0,27751.68411197289,20906.274590855293,633.0,0,4,0,0,0,0,1,0.28593272171253825,0.2669649515287099,256,1004,845
71,14139,358.0,100,1,5,2.931012157415474,1,14302.95378977132,5918.153330403843,358.0,2,4,1,1,1,0,0,0.24617524339360222,0.2617283950617284,70,1275,1430
18,6167,746.0,0,0,1,1.69988946847833,0,65548.86572,57514.39270185276,746.0,0,0,0,0,0,0,0,0.26436781609195403,0.25905511811023624,305,63,3336
39,6068,601.0,0,0,1,1.4938332857135062,0,62572.228893639534,56972.374312822416,601.0,0,0,0,0,0,0,0,0.2548476454293629,0.25905511811023624,84,1294,1918
43,46481,542.0,91,1,8,1.2493541150808702,1,4274.822305552553,1329.2355070200945,542.0,2,1,1,1,0,0,0,0.2649930264993027,0.26944757609921083,357,1190,2213
73,52265,565.0,0,0,1,1.911708436530518,0,69854.50881964788,41474.84316411547,565.0,0,2,0,0,0,0,0,0.24617524339360222,0.26944757609921083,176,173,961
35,17318,597.0,34,0,1,1.3905303644185996,0,49609.99952049666,39072.88439187879,597.0,0,2,1,0,0,0,0,0.24653739612188366,0.2617283950617284,323,958,69
67,3872,390.0,116,1,3,2.147542400813132,1,17883.83606845045,7584.387620036869,390.0,2,3,1,1,1,1,1,0.24617524339360222,0.2669649515287099,73,806,1382
31,46431,664.0,0,0,1,1.0124924089330187,0,77322.00949861073,65595.02057839981,664.0,0,0,0,0,0,0,0,0.26436781609195403,0.24472573839662448,133,1548,3392
64,15705,782.0,0,0,1,1.4403974968920212,0,45770.239596233456,26851.478356903885,782.0,0,0,0,0,0,1,1,0.2851123595505618,0.27217125382262997,209,867,851
46,8510,684.0,0,0,1,0.9195222925718344,0,71967.47286661054,40470.484474333614,684.0,0,0,0,0,0,0,0,0.2411674347158218,0.2617283950617284,62,1119,2013
29,45058,659.0,10,0,1,1.021298609,0,25307.498914211257,17831.002541772992,659.0,0,0,0,1,0,0,0,0.2548476454293629,0.26944757609921083,174,108,711
53,39875,639.0,0,0,1,0.8012511389515315,0,11442.27517125274,8817.366275044325,639.0,0,4,0,0,0,0,1,0.25770308123249297,0.25620655412115195,344,40,1813
52,40214,461.0,0,1,1,1.133517567894341,1,89098.06883168152,89634.50319,461.0,2,3,1,1,1,0,1,0.2548476454293629,0.26944757609921083,356,157,1863
69,5759,453.0,117,1,1,1.9554047315728345,1,41305.58220437528,10320.176321362384,453.0,2,3,1,1,0,1,0,0.2649930264993027,0.25905511811023624,247,843,-72
29,20400,739.0,0,0,1,1.1014169547193728,0,10182.787994041011,6254.991269807813,739.0,0,0,1,0,0,0,0,0.26406926406926406,0.23138297872340424,133,821,1176
24,34567,496.0,0,0,1,1.0384740673128807,0,9867.092412367354,8618.485304724409,496.0,2,3,1,1,1,1,0,0.26406926406926406,0.25620655412115195,316,616,2595
46,12614,540.0,0,0,1,1.1634403818299917,0,41086.46509712416,42558.306656259054,540.0,0,2,0,0,1,0,0,0.2851123595505618,0.25905511811023624,209,1299,2132
28,18980,398.0,118,0,3,1.7937659484098494,0,13906.618590746504,4455.600389609444,398.0,2,3,1,1,0,0,0,0.26406926406926406,0.23138297872340424,340,-16,782
50,36840,702.5354130659232,0,0,1,1.846878956095078,0,90274.87111908173,74644.23293811081,702.5354130659232,0,0,0,0,1,0,0,0.25770308123249297,0.25620655412115195,173,795,1175
23,18316,780.0,0,0,1,1.772138998399108,0,76936.08505,56477.08522153975,780.0,0,0,0,0,1,1,0,0.2411674347158218,0.23138297872340424,345,1053,-196
64,2313,714.0,0,0,1,1.2499819362320528,0,65066.47223063815,50498.93707675525,714.0,0,0,0,0,0,0,0,0.2851123595505618,0.2669649515287099,236,1616,3406
32,7170,377.0,106,1,5,2.259657704630692,1,31376.145373427596,12753.641600727244,377.0,1,3,1,1,0,0,0,0.24617524339360222,0.2669649515287099,189,1568,107
49,28989,432.0,0,0,1,1.1024095939986946,0,34266.09713616779,33638.20819360806,432.0,1,3,0,0,1,0,0,0.2649930264993027,0.26944757609921083,242,1106,2808
68,45613,551.0,0,0,1,0.8088903814132119,0,54236.58335,48870.93880215712,551.0,1,2,0,0,0,0,0,0.24617524339360222,0.26944757609921083,349,1145,2317
28,6897,791.0,0,0,1,1.901088123947976,0,44763.08235532935,37741.17521230395,791.0,0,0,0,0,0,0,0,0.28593272171253825,0.25905511811023624,270,441,2680
40,41274,579.0,0,0,1,1.4754431276120208,0,93590.07675278984,79125.61887405129,579.0,0,3,0,0,0,0,1,0.28593272171253825,0.26944757609921083,363,-171,1165
43,51692,717.0,0,0,1,2.26981417,0,34355.99889754006,27313.354909738173,717.0,0,4,0,1,1,0,1,0.2548476454293629,0.2217573221757322,270,343,2014
51,52491,477.0,48,0,1,3.004868682,0,22175.84594389193,13176.552978098964,477.0,2,3,0,1,0,0,0,0.25770308123249297,0.24472573839662448,217,1083,983
63,5759,439.0,58,1,3,1.7245275486913825,0,61720.33882031394,26756.736558749057,439.0,2,4,0,0,1,1,0,0.2851123595505618,0.2617283950617284,313,835,3182
51,13983,525.0,96,1,4,1.873998270062207,0,9669.540338063074,1932.304756097544,525.0,1,2,1,0,1,0,0,0.24653739612188366,0.27217125382262997,39,204,3138
46,43901,752.0,0,0,1,0.6615524399190374,0,59234.86174676137,42059.782465194025,752.0,0,0,0,0,0,0,0,0.24617524339360222,0.28083989501312334,257,374,1189
21,14763,598.0,0,0,1,1.0323539018143162,1,41898.202814337055,31281.61751440369,598.0,1,2,1,1,0,0,0,0.24653739612188366,0.27217125382262997,390,151,737
34,87133,602.0,16,0,1,1.5055724977587706,0,56373.85512036492,32969.46604352865,602.0,0,0,0,0,0,0,0,0.25770308123249297,0.2660098522167488,343,-285,3286
52,45281,644.0,0,0,2,0.7924307030468175,1,22381.048136373665,20303.786962751623,644.0,0,0,1,0,0,0,0,0.2851123595505618,0.26944757609921083,191,972,385
30,13125,403.0,100,0,3,1.0705306572920343,1,34159.511776753665,13336.539369148548,403.0,2,4,1,1,0,1,0,0.24617524339360222,0.27217125382262997,322,467,2020
58,35069,766.0,0,0,1,1.1575930196322146,0,55714.39853490242,52527.54597233549,766.0,0,0,1,0,0,0,1,0.25770308123249297,0.26944757609921083,215,1498,784
56,5074,771.0,0,0,1,1.1902823182775657,0,31037.85550557077,23348.078188946765,771.0,0,0,0,1,1,0,0,0.26406926406926406,0.2669649515287099,269,1563,2150
32,94249,705.0,0,1,1,1.2357702182157977,0,70940.95335226676,55263.91687880738,705.0,0,4,0,0,0,0,1,0.2851123595505618,0.28083989501312334,97,496,2285
72,15001,400.0,94,0,6,2.7860903335632976,1,38094.72337970904,11017.668099766106,400.0,1,4,1,1,1,0,1,0.26406926406926406,0.27217125382262997,273,645,862
46,20238,568.0,0,0,1,1.315392999945774,0,29609.025513148776,24897.871082054127,568.0,0,1,0,0,1,0,0,0.25770308123249297,0.25620655412115195,296,400,1774
46,8243,602.0,0,0,1,0.7788998899594549,0,16957.405821344302,14592.677099411803,602.0,0,0,1,0,0,0,0,0.2649930264993027,0.25905511811023624,133,1194,2667
28,49567,406.0,113,1,5,1.8593201099673904,1,34179.68258468308,15963.086051320455,406.0,2,4,1,1,1,0,1,0.2851123595505618,0.28083989501312334,363,664,1705
69,2934,722.0,0,0,1,1.1788296657779136,0,76482.92019652562,46162.87281564831,722.0,0,0,1,1,0,0,0,0.28593272171253825,0.25905511811023624,109,996,2207
49,23578,750.0,0,0,1,1.5730302969745396,0,81096.23902253517,73833.64856591847,750.0,0,0,0,0,0,1,1,0.2851123595505618,0.26944757609921083,54,1055,533
19,14114,758.0,0,0,1,1.026241225230597,0,87676.51696,69718.6925,758.0,0,0,0,0,0,0,0,0.26406926406926406,0.27217125382262997,307,1246,2090
64,8308,454.0,90,1,2,2.7580560430405896,1,21912.348646959737,5808.971880645027,454.0,2,4,0,0,0,0,1,0.24617524339360222,0.23138297872340424,371,57,2170
31,5966,562.0,0,0,1,1.3548117467817853,0,51419.70404564438,31409.565098871542,562.0,0,2,0,0,0,0,0,0.24617524339360222,0.25905511811023624,364,646,-81
37,20994,677.0,0,0,1,0.8094442099609169,0,19719.87554006257,14647.004178083662,677.0,0,0,0,0,0,0,0,0.24617524339360222,0.27217125382262997,308,1140,334
39,46204,559.0,58,0,2,1.7327382832108815,1,66415.20179966927,43375.32582444744,559.0,1,2,0,0,0,0,0,0.24653739612188366,0.28083989501312334,288,-23,254
28,19943,808.0,7,0,1,1.3618364506240646,0,18136.26700146117,12831.443626349996,808.0,0,3,0,0,0,0,1,0.2851123595505618,0.2617283950617284,147,324,1496
44,31324,772.0,12,0,1,1.194642261,0,105717.28154396843,64642.303115595554,772.0,0,0,0,1,0,0,0,0.26436781609195403,0.25620655412115195,151,120,3475
20,50941,826.0,0,0,1,1.2356618421789909,0,52571.55967085902,53356.993052536025,826.0,0,0,0,0,1,0,0,0.24653739612188366,0.28083989501312334,402,213,2624
34,5890,734.0,0,1,1,1.671704737785669,0,86787.13222506962,75537.44252007648,734.0,0,0,0,0,0,0,0,0.28593272171253825,0.25905511811023624,249,206,2328
61,5618,544.0,114,1,4,2.7362267314836988,0,42813.905352415306,16160.483608438368,544.0,1,1,1,0,1,0,0,0.26406926406926406,0.25905511811023624,174,603,2380
73,25038,848.0,0,1,1,1.0750201538384263,0,50547.403427535326,31185.3001,848.0,0,0,0,0,0,0,0,0.26406926406926406,0.26944757609921083,312,174,1569
45,9493,446.0,118,1,4,2.5364184992855963,1,37897.038826716656,11898.915337530709,446.0,1,4,1,0,1,0,0,0.2548476454293629,0.25905511811023624,169,-62,277
46,2295,772.0,0,0,1,1.2340515491370831,0,71279.00465009882,58414.38215111758,772.0,0,4,1,0,0,0,1,0.2649930264993027,0.2669649515287099,337,563,1513
38,65555,426.0,117,1,10,1.5836644195223055,1,14018.048232613775,2664.071439700539,426.0,1,4,0,1,1,1,1,0.2851123595505618,0.2217573221757322,235,-118,-179
64,16574,583.0,0,0,1,1.2997120758379108,0,78957.47326803881,63827.991851448365,583.0,1,2,0,0,0,0,0,0.26436781609195403,0.27217125382262997,400,837,2470
33,3014,604.0,103,1,4,2.1266657239100506,1,3948.410710528535,805.1816835222905,604.0,2,4,0,0,1,0,0,0.28593272171253825,0.2669649515287099,218,-6,10
54,7016,750.0,0,0,1,1.612117302263048,0,28001.256660210187,17874.21898,750.0,0,0,0,0,0,1,0,0.2851123595505618,0.25905511811023624,198,878,558
37,53565,642.0,57,0,1,1.0022571625813137,0,20816.16124602532,13185.713547345744,642.0,1,0,0,1,1,0,1,0.24653739612188366,0.2217573221757322,207,1023,599
23,3078,652.0,0,0,1,1.1927820090742134,0,66499.54134644497,63274.78458838785,652.0,0,0,0,0,0,0,0,0.26436781609195403,0.2617283950617284,205,697,1364
36,27337,916.0,0,0,1,1.3223929554749454,0,77960.57233395909,63521.241700244405,916.0,0,0,1,0,1,0,0,0.24653739612188366,0.25620655412115195,309,-246,1641
74,31767,402.0,111,1,3,2.428482848336663,1,31727.425186466557,8499.593703382938,402.0,1,4,0,1,0,0,0,0.2851123595505618,0.2617283950617284,357,176,2696
22,72331,691.0,0,0,1,1.4092190253415755,0,92205.11990949756,66371.96092487406,691.0,0,0,0,0,0,0,0,0.2411674347158218,0.2617283950617284,203,1210,1009
20,8815,759.0,0,0,1,1.2304438335247,0,84142.37846232008,70135.34044064824,759.0,0,0,0,0,0,0,0,0.28593272171253825,0.25905511811023624,374,-129,1792
18,5775,690.0,0,0,1,1.473701099360433,1,93010.36847741537,73292.31286735473,690.0,0,0,0,0,0,0,0,0.2851123595505618,0.25905511811023624,400,969,321
55,13124,816.0,0,0,1,1.0784509770473854,1,86149.82729824488,78404.65976043335,816.0,0,0,0,0,0,0,0,0.24653739612188366,0.27217125382262997,148,363,147
32,4074,654.0,0,1,1,1.5941129988815916,0,56239.58201530035,39916.15376377452,654.0,0,0,1,0,1,0,0,0.25770308123249297,0.2669649515287099,146,707,3194
51,17760,566.0,0,0,1,0.8712994598447954,0,35764.03624960234,26980.224559326285,566.0,1,1,0,1,0,1,0,0.24617524339360222,0.23138297872340424,91,1444,938
52,39620,717.0,0,0,1,1.133442488527124,0,54930.91882786776,46698.12780782337,717.0,0,3,0,0,0,1,0,0.2851123595505618,0.25620655412115195,47,138,1738
66,21985,626.0,12,0,1,1.1287472241758514,0,21706.536720228774,14458.786701809113,626.0,0,0,0,1,0,0,0,0.2649930264993027,0.23138297872340424,87,1475,3235
42,45883,477.0,114,0,6,1.3142530790981153,1,42688.25124601462,23294.71788830065,477.0,2,4,1,1,0,0,0,0.25770308123249297,0.26944757609921083,207,1073,3327
41,13436,754.0,3,0,1,1.161298156542278,0,35327.81054,22115.441275035388,754.0,0,0,0,0,1,0,0,0.2411674347158218,0.27217125382262997,64,496,2444
29,9941,418.0,106,0,6,2.723014354441614,1,34673.97221567988,10359.567021615863,418.0,2,4,0,1,1,0,1,0.28593272171253825,0.2669649515287099,236,1485,2697
35,53995,444.0,90,1,4,1.0257699104310318,1,40420.89700740708,16649.721733751507,444.0,1,3,0,1,1,0,0,0.2851123595505618,0.25620655412115195,145,165,2400
32,95832,793.0,0,0,1,1.1306453691373708,0,16642.196047617097,11841.501317036433,793.0,0,0,1,1,0,0,1,0.2548476454293629,0.2660098522167488,61,1172,3006
61,53680,574.0,3,0,1,2.0408133392704126,0,55539.62235514694,32144.82584139409,574.0,1,1,0,0,1,1,0,0.2411674347158218,0.25620655412115195,333,651,1624
33,50476,501.0,0,0,1,1.1846313973035072,0,10456.552234587964,9881.25184832096,501.0,1,2,0,0,0,0,0,0.28593272171253825,0.26944757609921083,225,643,805
44,2541,569.0,0,0,1,0.9513690619092406,0,30358.489919392283,26727.56206913882,569.0,1,2,0,1,0,0,0,0.24653739612188366,0.25905511811023624,66,399,895
25,7693,815.0,0,0,1,2.229007164214805,0,81306.19760696884,76197.29646250192,815.0,0,0,0,0,0,0,0,0.26406926406926406,0.2669649515287099,57,1551,1355
63,8153,433.0,92,1,9,1.714992065493958,0,50782.429505745546,21529.07935222747,433.0,2,3,0,1,1,0,0,0.26406926406926406,0.25905511811023624,292,1124,2007
42,18575,613.0,0,0,1,1.0004980509362429,0,32597.502376724464,27122.059548972124,613.0,0,0,0,1,0,0,0,0.2851123595505618,0.2669649515287099,138,1204,2023
34,51008,336.0,111,1,5,1.4570528840956474,0,30731.345913449462,16141.128025824655,336.0,2,3,0,1,1,0,0,0.2649930264993027,0.26944757609921083,78,1728,3407
46,44872,516.0,0,0,1,0.8224726146983079,0,13729.397100857728,10786.208904957126,516.0,0,1,0,0,0,0,0,0.2411674347158218,0.25620655412115195,195,1604,54
70,3223,700.0,0,0,1,1.0941334953652553,0,58322.834444683926,55329.68096,700.0,0,0,0,0,1,0,0,0.2851123595505618,0.25905511811023624,77,1350,3253
25,13117,493.0,0,0,1,1.338624572729465,0,30569.808709492325,20017.369062396167,493.0,2,3,1,0,1,0,0,0.24617524339360222,0.27217125382262997,52,819,1256
32,25192,660.0,2,0,1,1.268180902,0,90281.85889612704,63476.979088340384,660.0,0,0,0,0,1,0,0,0.2851123595505618,0.25620655412115195,317,1205,1384
44,9702,542.0,0,0,1,0.6034786748420391,0,25742.82891883936,18788.094619121846,542.0,0,2,0,1,0,0,0,0.24653739612188366,0.2669649515287099,245,1010,574
63,22539,616.0,0,1,1,1.5230499678826002,0,91249.17141978492,51703.80620373433,616.0,0,0,0,1,0,0,0,0.28593272171253825,0.2617283950617284,181,-91,2020
67,3557,559.0,97,1,3,2.162126888283959,0,40737.70608496304,15063.77404395933,559.0,2,1,1,1,1,0,0,0.25770308123249297,0.2669649515287099,376,864,70
69,9896,828.0,0,0,2,1.1707308553602969,1,20335.10632747506,13024.529880341594,828.0,0,0,0,0,0,0,0,0.24617524339360222,0.25905511811023624,99,1304,292
24,4816,711.0,0,0,1,1.5808877438260656,0,92567.83264973327,74419.84769181765,711.0,0,4,1,1,1,0,1,0.2411674347158218,0.2669649515287099,117,1629,3330
20,4543,708.0,0,0,1,1.017471478078556,0,49652.772243594765,48713.82681798424,708.0,0,0,0,1,0,0,0,0.24617524339360222,0.2669649515287099,291,120,484
46,22816,553.0,1,0,1,1.1369842121732805,0,82122.08773,62845.266434966834,553.0,0,1,0,1,0,0,0,0.26436781609195403,0.25620655412115195,97,1344,251
61,50392,721.0,0,0,1,1.176466316681559,0,24205.40576638607,16913.65391171829,721.0,0,0,0,1,0,0,0,0.24653739612188366,0.25620655412115195,146,438,2276
70,67073,461.0,99,0,2,1.8824767596682552,1,49517.32036061064,17690.72157726846,461.0,2,4,1,1,1,0,0,0.24617524339360222,0.23138297872340424,126,531,1422
41,44742,719.0,0,0,1,1.4732150764086689,0,59514.13752848003,49876.81090053221,719.0,0,4,1,1,0,0,1,0.2649930264993027,0.25620655412115195,238,-63,-134
20,15803,490.0,103,1,3,1.8184235870478516,1,52052.55605742399,16078.494536624676,490.0,1,3,1,1,1,0,0,0.26406926406926406,0.27217125382262997,179,-42,178
37,15934,573.0,118,1,4,2.634382426833726,1,12183.860374503873,4935.324278328392,573.0,1,2,0,0,1,0,0,0.26436781609195403,0.27217125382262997,277,726,599
63,25062,749.0,7,0,1,0.9411605768260208,0,78426.89990835135,55316.66375644487,749.0,0,0,0,0,0,0,0,0.24653739612188366,0.25620655412115195,150,1676,135
32,8927,451.0,91,1,2,2.532338355378681,0,36270.30317,11833.918534546692,451.0,2,3,1,0,0,0,1,0.24617524339360222,0.2217573221757322,288,-127,833
42,24380,722.0,0,0,1,1.5379723177267797,0,31884.92536082536,23058.0119866816,722.0,0,0,0,0,0,0,0,0.26406926406926406,0.25620655412115195,212,763,2505
47,15531,664.0,0,0,1,0.8871089175473639,1,12728.252905676803,11068.047494092276,664.0,0,0,0,0,0,0,0,0.24617524339360222,0.23138297872340424,200,304,2302
31,43835,702.0,0,0,1,0.9439739233845011,0,51657.189852319694,34528.040665966706,702.0,0,0,1,0,0,0,0,0.26406926406926406,0.24472573839662448,316,416,2666
24,48020,509.0,90,0,3,0.8415419382958056,0,8357.758122164661,2180.268893823086,509.0,1,2,1,1,0,0,0,0.26406926406926406,0.26944757609921083,264,1167,2042
34,44371,617.0,0,0,1,0.9295128334171284,0,22820.23724620572,16838.1351,617.0,0,0,0,0,0,1,0,0.2851123595505618,0.2217573221757322,104,666,1467
61,7135,818.0,0,0,1,1.1088970598466443,0,33907.62875641956,22478.28548443948,818.0,0,0,0,1,0,0,0,0.24653739612188366,0.2617283950617284,192,1103,-30
37,46863,747.0,0,0,1,1.0073906320440165,0,17130.627581211902,11607.450382308774,747.0,0,3,0,0,0,1,1,0.2411674347158218,0.26944757609921083,128,889,1029
53,6563,451.0,110,1,3,1.314765332145026,1,9980.302003994122,2672.7590215739583,451.0,1,4,1,1,1,0,0,0.2411674347158218,0.25905511811023624,246,506,2130
26,37279,675.0,26,0,1,1.3198574013074098,0,43290.86199769096,37236.63034359265,675.0,0,0,0,0,0,0,0,0.26436781609195403,0.25620655412115195,390,492,122
55,50386,673.0,21,1,1,1.220472736235253,0,12670.230795843649,7971.637999584575,673.0,0,0,1,0,0,0,0,0.24617524339360222,0.25620655412115195,134,894,1136
65,58417,793.0,19,0,1,0.8780333547918191,0,51613.333892742885,33638.20819360806,793.0,0,0,1,0,0,0,0,0.26436781609195403,0.23138297872340424,162,399,2769
74,5627,622.0,6,0,1,1.098742478459093,0,63759.24242058092,48072.74951386741,622.0,0,0,0,0,0,0,0,0.2411674347158218,0.2669649515287099,338,262,2416
39,28543,524.0,0,0,1,1.592565501090762,0,53133.60117321984,36363.237503878685,524.0,0,1,0,0,0,0,0,0.26436781609195403,0.25620655412115195,370,787,51
71,3363,567.0,0,1,1,0.9799432455170626,0,52708.038853846345,50987.950816788965,567.0,0,4,0,0,1,0,0,0.26436781609195403,0.25905511811023624,334,-65,2353
70,2668,586.0,107,1,10,2.3295799723283896,0,36548.67871650387,33638.20819360806,586.0,1,3,1,1,1,1,0,0.2411674347158218,0.2669649515287099,56,722,1495
70,4543,583.0,0,0,1,1.0813403473777017,0,55525.83183801461,49185.08918211654,583.0,0,4,0,1,0,0,1,0.24653739612188366,0.2669649515287099,364,925,1386
19,8261,748.0,0,0,1,1.297043851459059,0,42300.04184211901,36548.358318964434,748.0,0,0,0,1,0,0,0,0.2649930264993027,0.2669649515287099,124,991,3563
41,41177,651.0,0,0,1,1.9360039999349317,0,25321.81818023469,21638.21036,651.0,0,0,0,0,0,0,0,0.24653739612188366,0.25620655412115195,217,1037,3056
25,53755,449.0,0,0,1,0.8330190235412008,0,21669.755454206675,15516.210442899132,449.0,1,4,0,1,0,1,1,0.26406926406926406,0.28083989501312334,209,833,1027
28,23766,441.0,0,0,1,5.860931265805553,0,13298.873205450138,11143.36228217817,441.0,1,3,1,0,1,0,0,0.24617524339360222,0.23138297872340424,354,1192,1638
30,9001,549.0,0,0,1,1.3407258003137985,0,73096.91570914292,50558.03939971622,549.0,0,2,0,0,0,0,0,0.26436781609195403,0.2669649515287099,292,269,2002
34,78377,913.0,111,1,2,2.3953196893412607,1,12137.050301986146,5352.678096949121,913.0,1,4,1,0,1,0,0,0.26436781609195403,0.28083989501312334,141,391,1517
25,23963,685.0,6,0,1,1.3286862470936631,0,28764.25632999096,18091.316450968963,685.0,0,4,0,0,0,1,1,0.2548476454293629,0.25620655412115195,131,1706,1832
38,8183,328.0,92,0,4,2.8025775546705223,1,14398.681371641314,6314.514412881298,328.0,1,4,1,1,0,0,0,0.2851123595505618,0.2617283950617284,392,1060,1033
35,65891,603.0,0,0,2,1.7085972920739518,1,97531.90050835174,59131.07045103818,603.0,0,0,0,0,0,0,0,0.24617524339360222,0.2660098522167488,155,555,2976
47,9118,520.0,0,0,1,1.306083690555341,0,88940.92040086637,83255.73561881304,520.0,1,1,0,0,0,0,0,0.2649930264993027,0.25905511811023624,109,1178,3416
35,15173,620.0,8,1,1,0.8907105535117472,0,39755.763169646016,30117.944940036537,620.0,0,0,0,0,1,0,0,0.2649930264993027,0.27217125382262997,111,404,3075
63,19143,735.0,0,1,1,0.6553142039797404,0,85734.68456289385,81411.64118975223,735.0,0,0,0,0,0,0,0,0.26406926406926406,0.23138297872340424,244,1051,2479
64,35016,792.0,0,0,1,1.807447003989816,0,52066.63136612075,38502.37743379741,792.0,0,0,0,0,1,0,0,0.25770308123249297,0.25620655412115195,371,278,3129
48,30551,784.0,0,1,1,1.145297524086783,0,39136.904673678895,34927.03899532947,784.0,0,0,0,0,0,0,0,0.26436781609195403,0.25620655412115195,369,-319,1640
55,8553,475.0,91,1,4,1.2441583658192743,1,31096.91291837177,13330.707088797764,475.0,2,3,1,1,0,0,0,0.28593272171253825,0.2669649515287099,42,1051,109
49,9059,769.0,0,0,1,1.43932085530806,0,63506.64177494863,52430.39506190118,769.0,0,0,0,0,1,0,0,0.26436781609195403,0.2669649515287099,59,388,3267
28,15620,571.0,31,0,1,0.8984197672954509,0,22822.57203571405,19499.440092102606,571.0,0,1,1,1,0,0,1,0.2851123595505618,0.27217125382262997,306,484,3272
62,8892,387.0,103,1,8,2.7648285016133096,0,40347.924337634366,13353.422525295144,387.0,1,3,0,1,0,1,1,0.26406926406926406,0.28083989501312334,169,664,1584
